t,y_euler,y_exact,error
4.17,-0.6797572515749718,-0.6786046429079582,-0.0011526086670136104
4.175,-0.678939383175971,-0.6777838655643669,-0.001155517611604151
4.18,-0.6781041599974215,-0.6769457592796462,-0.0011584007177752875
4.1850000000000005,-0.6772516048265107,-0.6760903469235118,-0.0011612579029989245
4.19,-0.676381740874192,-0.6752176517887688,-0.0011640890854232033
4.195,-0.6754945917746518,-0.6743276975907769,-0.0011668941838748337
4.2,-0.6745901815847658,-0.6734205084669049,-0.00116967311786087
4.205,-0.6736685347835455,-0.6724961089759747,-0.0011724258075708205
4.21,-0.6727296762715724,-0.6715545240976942,-0.0011751521738782023
4.215,-0.6717736313704229,-0.6705957792320796,-0.001177852138343316
4.22,-0.6708004258220812,-0.6696199001988667,-0.0011805256232144679
4.225,-0.6698100857883423,-0.6686269132369124,-0.0011831725514299674
4.23,-0.668802637850204,-0.6676168450035833,-0.0011857928466206813
4.235,-0.6677781090072479,-0.6665897225741374,-0.0011883864331104776
4.24,-0.6667365266770102,-0.6655455734410904,-0.0011909532359197783
4.245,-0.6656779186943417,-0.6644844255135751,-0.0011934931807665583
4.25,-0.6646023133107567,-0.6634063071166885,-0.0011960061940682332
4.255,-0.6635097391937719,-0.6623112469908287,-0.0011984922029432132
4.26,-0.6624002254262342,-0.6611992742910208,-0.0012009511352134572
4.265,-0.6612738015056382,-0.6600704185862327,-0.0012033829194054713
4.2700000000000005,-0.6601304973434328,-0.6589247098586802,-0.0012057874847525296
4.275,-0.6589703432643176,-0.6577621785031216,-0.0012081647611960067
4.28,-0.6577933700055284,-0.6565828553261407,-0.0012105146793877086
4.285,-0.6565996087161126,-0.6553867715454216,-0.0012128371706909835
4.29,-0.6553890909561932,-0.6541739587890105,-0.0012151321671827198
4.295,-0.6541618486962238,-0.6529444490945688,-0.0012173996016550115
4.3,-0.6529179143162315,-0.6516982749086146,-0.0012196394076168238
4.305,-0.6516573206050502,-0.6504354690857552,-0.001221851519294992
4.3100000000000005,-0.6503801007595439,-0.6491560648879067,-0.001224035871637219
4.315,-0.6490862883838183,-0.6478600959835065,-0.001226192400311854
4.32,-0.6477759174884234,-0.6465475964467121,-0.0012283210417113333
4.325,-0.6464490224895447,-0.6452186007565925,-0.0012304217329521805
4.33,-0.6451056382081845,-0.6438731437963068,-0.0012324944118776715
4.335,-0.6437457998693327,-0.6425112608522737,-0.0012345390170589443
4.34,-0.6423695431011276,-0.6411329876133316,-0.0012365554877959983
4.345,-0.6409769039340062,-0.6397383601698865,-0.0012385437641196928
4.3500000000000005,-0.6395679187998442,-0.6383274150130503,-0.0012405037867938562
4.355,-0.6381426245310856,-0.6369001890337708,-0.0012424354973148422
4.36,-0.6367010583598627,-0.6354567195219476,-0.0012443388379150822
4.365,-0.635243257917105,-0.6339970441655419,-0.0012462137515630856
4.37,-0.6337692612316389,-0.6325212010496732,-0.00124806018196566
4.375,-0.6322791067292765,-0.6310292286557079,-0.0012498780735685777
4.38,-0.6307728332318945,-0.6295211658603362,-0.0012516673715582405
4.385,-0.6292504799565034,-0.6279970519346401,-0.0012534280218633453
4.39,-0.627712086514306,-0.6264569265431504,-0.0012551599711555506
4.3950000000000005,-0.6261576929097461,-0.6249008297428942,-0.0012568631668519181
4.4,-0.6245873395395473,-0.6233288019824335,-0.0012585375571138036
4.405,-0.6230010671917416,-0.6217408841008907,-0.0012601830908509637
4.41,-0.6213989170446885,-0.6201371173269673,-0.0012617997177212237
4.415,-0.6197809306660832,-0.6185175432779512,-0.0012633873881320312
4.42,-0.6181471500119559,-0.6168822039587145,-0.0012649460532413448
4.425,-0.6164976174256604,-0.6152311417607009,-0.001266475664959521
4.43,-0.6148323756368538,-0.6135643994609041,-0.0012679761759496477
4.4350000000000005,-0.6131514677604648,-0.6118820202208352,-0.0012694475396296534
4.44,-0.6114549372956539,-0.6101840475854821,-0.001270889710171863
4.445,-0.6097428281247627,-0.6084705254822569,-0.0012723026425057737
4.45,-0.6080151845122536,-0.6067414982199348,-0.0012736862923187209
4.455,-0.6062720511036405,-0.6049970104875841,-0.0012750406160563221
4.46,-0.6045134729244085,-0.6032371073534846,-0.0012763655709239208
4.465,-0.6027394953789251,-0.6014618342640377,-0.001277661114887474
4.47,-0.6009501642493411,-0.5996712370426662,-0.0012789272066748847
4.4750000000000005,-0.5991455256944822,-0.597865361888705,-0.0012801638057772236
4.48,-0.5973256262487304,-0.5960442553762826,-0.00128137087244784
4.485,-0.595490512820897,-0.5942079644531908,-0.0012825483677062488
4.49,-0.5936402326930849,-0.5923565364397481,-0.0012836962533367968
4.495,-0.5917748335195415,-0.5904900190276507,-0.0012848144918907733
4.5,-0.5898943633255034,-0.5886084602788172,-0.0012859030466861876
4.505,-0.5879988705060297,-0.58671190862422,-0.0012869618818097672
4.51,-0.5860884038248277,-0.5848004128627102,-0.0012879909621175134
4.515,-0.5841630124130679,-0.5828740221598327,-0.001288990253235145
4.5200000000000005,-0.5822227457681901,-0.580932786046631,-0.0012899597215590974
4.525,-0.5802676537527006,-0.5789767544184433,-0.0012908993342573005
4.53,-0.5782977865929595,-0.5770059775336895,-0.001291809059269955
4.535,-0.5763131948779587,-0.5750205060126479,-0.0012926888653108648
4.54,-0.5743139295580915,-0.5730203908362241,-0.0012935387218673267
4.545,-0.5723000419439116,-0.5710056833447105,-0.0012943585992011286
4.55,-0.5702715837048845,-0.5689764352365352,-0.0012951484683493275
4.555,-0.5682286068681285,-0.5669326985670036,-0.001295908301124915
4.5600000000000005,-0.5661711638171474,-0.5648745257470292,-0.0012966380701181501
4.565,-0.5640993072905535,-0.5628019695418586,-0.0012973377486948934
4.57,-0.562013090380782,-0.5607150830697818,-0.00129800731100016
4.575,-0.5599125665327964,-0.5586139198008392,-0.0012986467319572315
4.58,-0.5577977895427847,-0.5564985335555166,-0.0012992559872680998
4.585,-0.5556688135568466,-0.5543689785034319,-0.0012998350534146885
4.59,-0.5535256930696721,-0.5522253091620135,-0.001300383907658631
4.595,-0.551368482923211,-0.5500675803951681,-0.0013009025280428244
4.6000000000000005,-0.5491972383053333,-0.5478958474119425,-0.0013013908933907636
4.605,-0.5470120147484819,-0.5457101657651745,-0.0013018489833074298
4.61,-0.544812868128315,-0.5435105913501346,-0.0013022767781804
4.615,-0.5425998546623406,-0.5412971804031611,-0.0013026742591795148
4.62,-0.5403730309085426,-0.539069989500285,-0.0013030414082576547
4.625,-0.5381324537639974,-0.5368290755558461,-0.0013033782081512957
4.63,-0.5358781804634826,-0.5345744958211025,-0.0013036846423800652
4.635,-0.5336102685780765,-0.5323063078828282,-0.0013039606952482963
4.64,-0.5313287760137495,-0.530024569661905,-0.0013042063518444724
4.6450000000000005,-0.529033761009947,-0.5277293394119046,-0.001304421598042449
4.65,-0.5267252821381633,-0.5254206757176638,-0.0013046064204994545
4.655,-0.5244033983005074,-0.5230986374938473,-0.001304760806660088
4.66,-0.5220681687282607,-0.5207632839835074,-0.0013048847447533207
4.665,-0.5197196529804256,-0.5184146747566306,-0.0013049782237949392
4.67,-0.5173579109422661,-0.5160528697086801,-0.0013050412335859907
4.675,-0.5149830028238407,-0.5136779290591266,-0.0013050737647141153
4.68,-0.5125949891585257,-0.5112899133499721,-0.0013050758085536573
4.6850000000000005,-0.5101939308015317,-0.5088888834442659,-0.0013050473572658872
4.69,-0.5077798889284107,-0.5064749005246132,-0.0013049884037975579
4.695,-0.5053529250335561,-0.5040480260916725,-0.00130489894188357
4.7,-0.5029131009286935,-0.5016083219626477,-0.0013047789660457498
4.705,-0.5004604787413645,-0.49915585026977194,-0.0013046284715925172
4.71,-0.4979951209134017,-0.49669067345878143,-0.0013044474546202722
4.715,-0.4955170901993961,-0.49421285428738426,-0.0013042359120118419
4.72,-0.49302644966515624,-0.4917224558237185,-0.001303993841437756
4.7250000000000005,-0.4905232626861597,-0.4892195414448035,-0.0013037212413561927
4.73,-0.48800759294599655,-0.48670417483498524,-0.0013034181110113119
4.735,-0.48547950443480503,-0.48417641998436917,-0.0013030844504358652
4.74,-0.4829390614476993,-0.48163634118725035,-0.0013027202604489752
4.745,-0.48038632858318975,-0.4790840030405322,-0.001302325542657523
4.75,-0.4778213707415951,-0.47651947044214044,-0.0013019002994546502
4.755,-0.4752442531234472,-0.47394280858942606,-0.0013014445340211456
4.76,-0.4726550412278882,-0.47135408297756415,-0.001300958250324058
4.765,-0.4700538008510598,-0.46875335939794255,-0.0013004414531172515
4.7700000000000005,-0.46744059808448524,-0.4661407039365437,-0.001299894147941516
4.775,-0.46481549931344357,-0.463516182972321,-0.0012993163411225694
4.78,-0.4621785712153367,-0.46087986317556334,-0.001298708039773333
4.785,-0.4595298807580486,-0.4582318115062562,-0.001298069251792433
4.79,-0.4568694951982977,-0.45557209521243386,-0.0012973999858638674
4.795,-0.45419748207998134,-0.4529007818285244,-0.0012967002514569503
4.8,-0.45151390923251317,-0.45021793917368713,-0.0012959700588260348
4.805,-0.44881884476915335,-0.44752363535014306,-0.0012952094190102903
4.8100000000000005,-0.44611235708533153,-0.444817938741498,-0.0012944183438335366
4.815,-0.44339451485696246,-0.44210091801105994,-0.0012935968459025227
4.82,-0.4406653870387545,-0.43937264210014576,-0.0012927449386087586
4.825,-0.4379250428625113,-0.43663318022638453,-0.0012918626361267949
4.83,-0.43517355183542616,-0.4338826018820122,-0.0012909499534139446
4.835,-0.4324109837383693,-0.4311209768321592,-0.0012900069062100616
4.84,-0.4296374086241684,-0.4283483751131315,-0.0012890335110368745
4.845,-0.42685289681588223,-0.42556486703068447,-0.001288029785197764
4.8500000000000005,-0.4240575189050673,-0.4227705231582896,-0.0012869957467777082
4.855,-0.4212513457500374,-0.4199654143353968,-0.0012859314146406176
4.86,-0.418434448474117,-0.41714961166568504,-0.001284836808431944
4.865,-0.4156068984638871,-0.41432318651531075,-0.0012837119485763493
4.87,-0.4127687673674252,-0.4114862105111482,-0.001282556856276984
4.875,-0.40992012709253794,-0.4086387555390222,-0.0012813715535157644
4.88,-0.4070610498049876,-0.4057808937419355,-0.0012801560630520958
4.885,-0.40419160792671155,-0.40291269751828906,-0.0012789104084224845
4.89,-0.40131187413403574,-0.4000342395200955,-0.0012776346139402595
4.8950000000000005,-0.3984219213558813,-0.39714559265118665,-0.0012763287046946292
4.9,-0.39552182277196474,-0.39424683006541617,-0.0012749927065485722
4.905,-0.39261165181099206,-0.39133802516485094,-0.0012736266461411128
4.91,-0.3896914821488461,-0.38841925159796165,-0.0012722305508844345
4.915,-0.38676138770676793,-0.3854905832578043,-0.0012708044489636583
4.92,-0.383821442649532,-0.3825520942801958,-0.0012693483693361762
4.925,-0.3808717213836145,-0.37960385904188365,-0.0012678623417308743
4.93,-0.37791229855535663,-0.3766459521587096,-0.0012663463966470223
4.9350000000000005,-0.3749432490491206,-0.3736784484837659,-0.0012648005653546623
4.94,-0.3719646479854404,-0.3707014231055494,-0.0012632248798910006
4.945,-0.3689765707191662,-0.36771495134610327,-0.0012616193730629055
4.95,-0.3659790928376029,-0.36471910875915875,-0.0012599840784441318
4.955,-0.36297229015864263,-0.36171397112826775,-0.001258319030374877
4.96,-0.35995623872889143,-0.3586996144649308,-0.001256624263960615
4.965,-0.3569310148217902,-0.3556761150067187,-0.0012548998150714863
4.97,-0.3538966949357296,-0.35264354921538843,-0.0012531457203411867
4.9750000000000005,-0.35085335579215976,-0.3496019937749933,-0.0012513620171664686
4.98,-0.3478010743336935,-0.3465515255899892,-0.0012495487437043096
4.985,-0.34473992772220474,-0.343492221783331,-0.0012477059388737444
4.99,-0.3416699933369207,-0.34042415969456774,-0.0012458336423529781
4.995,-0.33859134877250896,-0.3373474168779302,-0.0012439318945787758
5,-0.3355040718371587,-0.33426207110041334,-0.0012420007367453523
